source_workbook,source_sheet,route_name,time_set,date,travel_time,speed,sample_size
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001238960,-258400001238960,,-258400001238960.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001236928,-258400001236928,,-258400001236928.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400000878525,-258400000878525,,-258400000878525.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400000875567,-258400000875567,,-258400000875567.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400000760450,-258400000760450,,-258400000760450.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400000978985,-258400000978985,,-258400000978985.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001402922,-258400001402922,,-258400001402922.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001402930,-258400001402930,,-258400001402930.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400000741478,-258400000741478,,-258400000741478.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400000741750,-258400000741750,,-258400000741750.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400000739494,-258400000739494,,-258400000739494.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400000736740,-258400000736740,,-258400000736740.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400000924528,-258400000924528,,-258400000924528.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400000920938,-258400000920938,,-258400000920938.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400000184951,-258400000184951,,-258400000184951.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001402925,-258400001402925,,-258400001402925.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001402923,-258400001402923,,-258400001402923.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001402920,-258400001402920,,-258400001402920.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001402929,-258400001402929,,-258400001402929.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001402931,-258400001402931,,-258400001402931.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001402501,-258400001402501,,-258400001402501.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001402926,-258400001402926,,-258400001402926.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400000447632,-258400000447632,,-258400000447632.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400000242903,-258400000242903,,-258400000242903.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400000060440,-258400000060440,,-258400000060440.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400000418993,-258400000418993,,-258400000418993.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400000447631,-258400000447631,,-258400000447631.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001402669,-258400001402669,,-258400001402669.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001402744,-258400001402744,,-258400001402744.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001402928,-258400001402928,,-258400001402928.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001402932,-258400001402932,,-258400001402932.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001405118,-258400001405118,,-258400001405118.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001405128,-258400001405128,,-258400001405128.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001405130,-258400001405130,,-258400001405130.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001348781,-258400001348781,,-258400001348781.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001349079,-258400001349079,,-258400001349079.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400000211073,-258400000211073,,-258400000211073.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400000447630,-258400000447630,,-258400000447630.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400000447629,-258400000447629,,-258400000447629.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400000026189,-258400000026189,,-258400000026189.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001398284,-258400001398284,,-258400001398284.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001398994,-258400001398994,,-258400001398994.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001402856,-258400001402856,,-258400001402856.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001402585,-258400001402585,,-258400001402585.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400000447628,-258400000447628,,-258400000447628.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001242551,-258400001242551,,-258400001242551.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001409278,-258400001409278,,-258400001409278.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001409227,-258400001409227,,-258400001409227.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001409429,-258400001409429,,-258400001409429.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400000086074,-258400000086074,,-258400000086074.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001398988,-258400001398988,,-258400001398988.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001399000,-258400001399000,,-258400001399000.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001399004,-258400001399004,,-258400001399004.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400000293664,-258400000293664,,-258400000293664.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001399003,-258400001399003,,-258400001399003.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001398991,-258400001398991,,-258400001398991.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001398989,-258400001398989,,-258400001398989.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001398997,-258400001398997,,-258400001398997.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001398998,-258400001398998,,-258400001398998.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001402869,-258400001402869,,-258400001402869.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001402921,-258400001402921,,-258400001402921.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001402546,-258400001402546,,-258400001402546.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400000718038,-258400000718038,,-258400000718038.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001402839,-258400001402839,,-258400001402839.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001402924,-258400001402924,,-258400001402924.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001405122,-258400001405122,,-258400001405122.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001405129,-258400001405129,,-258400001405129.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001238296,-258400001238296,,-258400001238296.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001240869,-258400001240869,,-258400001240869.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400000959802,-258400000959802,,-258400000959802.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400000737079,-258400000737079,,-258400000737079.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400000738795,-258400000738795,,-258400000738795.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001398341,-258400001398341,,-258400001398341.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001398337,-258400001398337,,-258400001398337.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001398208,-258400001398208,,-258400001398208.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001402555,-258400001402555,,-258400001402555.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001402557,-258400001402557,,-258400001402557.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001402539,-258400001402539,,-258400001402539.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001402445,-258400001402445,,-258400001402445.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001404783,-258400001404783,,-258400001404783.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001404780,-258400001404780,,-258400001404780.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001404773,-258400001404773,,-258400001404773.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001402556,-258400001402556,,-258400001402556.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001402554,-258400001402554,,-258400001402554.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001402550,-258400001402550,,-258400001402550.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001402553,-258400001402553,,-258400001402553.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001240703,-258400001240703,,-258400001240703.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400000736159,-258400000736159,,-258400000736159.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400000737672,-258400000737672,,-258400000737672.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400000160318,-258400000160318,,-258400000160318.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001237614,-258400001237614,,-258400001237614.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001238049,-258400001238049,,-258400001238049.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001243402,-258400001243402,,-258400001243402.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001404778,-258400001404778,,-258400001404778.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001404776,-258400001404776,,-258400001404776.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001404774,-258400001404774,,-258400001404774.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001404788,-258400001404788,,-258400001404788.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400000348437,-258400000348437,,-258400000348437.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400000263336,-258400000263336,,-258400000263336.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400000744473,-258400000744473,,-258400000744473.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400000744474,-258400000744474,,-258400000744474.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400000744472,-258400000744472,,-258400000744472.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400000417069,-258400000417069,,-258400000417069.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400000737448,-258400000737448,,-258400000737448.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400000737436,-258400000737436,,-258400000737436.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400000960476,-258400000960476,,-258400000960476.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400000962780,-258400000962780,,-258400000962780.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400000960618,-258400000960618,,-258400000960618.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001238194,-258400001238194,,-258400001238194.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001238137,-258400001238137,,-258400001238137.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001404777,-258400001404777,,-258400001404777.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001404790,-258400001404790,,-258400001404790.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001404789,-258400001404789,,-258400001404789.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400000334972,-258400000334972,,-258400000334972.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400000417071,-258400000417071,,-258400000417071.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400000170085,-258400000170085,,-258400000170085.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400000949169,-258400000949169,,-258400000949169.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400000950318,-258400000950318,,-258400000950318.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400000234747,-258400000234747,,-258400000234747.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001310538,-258400001310538,,-258400001310538.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001310533,-258400001310533,,-258400001310533.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400000951078,-258400000951078,,-258400000951078.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400000780691,-258400000780691,,-258400000780691.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400000795434,-258400000795434,,-258400000795434.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400000794863,-258400000794863,,-258400000794863.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400000793056,-258400000793056,,-258400000793056.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400000795433,-258400000795433,,-258400000795433.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400000795064,-258400000795064,,-258400000795064.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001309211,-258400001309211,,-258400001309211.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400001310239,-258400001310239,,-258400001310239.0,,
jobs_9031079_results_Worcester_test,Route2-TravelTimeRatio,-258400000417073,-258400000417073,,-258400000417073.0,,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-dfc8f612-1c9c-4495-ae3c-a8fbe4fa1ccd,Route2-PercentilesEachSegment,,,-258400001398995.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-92f9c838-72bb-42f6-8ffe-b0172c174f0d,Route2-PercentilesEachSegment,,,-258400001398034.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-82c4204b-d6a9-4b79-ae6f-36cc4aab9f8b,Route2-PercentilesEachSegment,,,-258400001240704.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-d7c8215e-1bda-49fe-a6b4-c68e8acf530e,Route2-PercentilesEachSegment,,,-258400001238960.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-be7ed654-188d-4a01-91de-59a48be0a7ef,Route2-PercentilesEachSegment,,,-258400001236928.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-cbb3bf69-850d-47a7-aa66-8f7dc88641fc,Route2-PercentilesEachSegment,,,-258400000878525.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-b88c2591-291a-4d11-b165-e984085b4f6c,Route2-PercentilesEachSegment,,,-258400000875567.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-e1d79e8b-6c12-4723-b413-6a772fcf819b,Route2-PercentilesEachSegment,,,-258400000760450.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-b7b65a47-3f90-46f8-9184-1754f0a6165c,Route2-PercentilesEachSegment,,,-258400000978985.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-f00d3e67-9647-43f1-9d10-7cb3c1a67bf8,Route2-PercentilesEachSegment,,,-258400001402922.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-f5ea20a7-1330-4daa-b1c8-d271194a3f79,Route2-PercentilesEachSegment,,,-258400001402930.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-e18b7c60-5b67-4132-a0ae-2ac13556e30d,Route2-PercentilesEachSegment,,,-258400000741478.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-feb71dfe-d8e7-4691-bbc4-0fcd75daf31d,Route2-PercentilesEachSegment,,,-258400000741750.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-b1a1375c-92c8-45c1-8363-bb2fbe170507,Route2-PercentilesEachSegment,,,-258400000739494.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-95a75ab9-f7dd-4115-b50d-85f4a3d5911f,Route2-PercentilesEachSegment,,,-258400000736740.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-d79da08f-7244-4d69-b839-402124cc95f1,Route2-PercentilesEachSegment,,,-258400000924528.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-dac23506-9799-4606-b39a-14179c1cb073,Route2-PercentilesEachSegment,,,-258400000920938.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-0000554d-4100-0400-0000-00000014004b,Route2-PercentilesEachSegment,,,-258400000184951.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-a4ac60ba-489f-45d1-9163-b9e7f7d22a6a,Route2-PercentilesEachSegment,,,-258400001402925.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-b8d9f78a-9211-4635-9f26-d8ca727b7047,Route2-PercentilesEachSegment,,,-258400001402923.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-890f8069-2830-4fdc-a0d8-287f44cfa7bd,Route2-PercentilesEachSegment,,,-258400001402920.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-fdb8e01c-7d3b-4dd5-a6cc-326ec8527852,Route2-PercentilesEachSegment,,,-258400001402929.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-d7f9a537-5a79-4cc0-8ef6-67d06f6bf05e,Route2-PercentilesEachSegment,,,-258400001402931.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-86a3cae5-bd6d-46cb-a70d-d2f60f534512,Route2-PercentilesEachSegment,,,-258400001402501.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-fd1f60cf-9f2c-418c-b894-737e3311ea51,Route2-PercentilesEachSegment,,,-258400001402926.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-0000554d-4100-0400-0000-0000000c3898,Route2-PercentilesEachSegment,,,-258400000447632.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-0000554d-4100-0400-0000-0000000c3894,Route2-PercentilesEachSegment,,,-258400000242903.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-0000554d-4100-0400-0000-0000000c387f,Route2-PercentilesEachSegment,,,-258400000060440.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-0000554d-4100-0400-0000-0000000c3877,Route2-PercentilesEachSegment,,,-258400000418993.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-0000554d-4100-0400-0000-0000000c386c,Route2-PercentilesEachSegment,,,-258400000447631.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-9175ff7c-752b-4540-a673-1e347053f0bc,Route2-PercentilesEachSegment,,,-258400001402669.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-e3afbcaf-cc34-426b-8db0-3d8abfebd2b4,Route2-PercentilesEachSegment,,,-258400001402744.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-b17ffdbf-b5b6-456f-b403-f30029b979e8,Route2-PercentilesEachSegment,,,-258400001402928.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-d260e672-8f57-41b4-b09b-7fbc0340fe52,Route2-PercentilesEachSegment,,,-258400001402932.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-8c05dc29-7abe-4943-9bea-0931ea2cfd3b,Route2-PercentilesEachSegment,,,-258400001405118.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-8b318246-f5ff-4943-99bd-f735cf88ffd1,Route2-PercentilesEachSegment,,,-258400001405128.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-affe56ce-4f78-477e-8ffe-aecde1d3b44e,Route2-PercentilesEachSegment,,,-258400001405130.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-e4daa61d-f77b-4162-8e18-e169dd42a2cf,Route2-PercentilesEachSegment,,,-258400001348781.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-add6a77c-0a78-4df0-a690-625c2667aa89,Route2-PercentilesEachSegment,,,-258400001349079.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-0000554d-4100-0400-0000-0000000c52d2,Route2-PercentilesEachSegment,,,-258400000211073.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-0000554d-4100-0400-0000-0000000c52a8,Route2-PercentilesEachSegment,,,-258400000447630.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-0000554d-4100-0400-0000-000000100d8e,Route2-PercentilesEachSegment,,,-258400000447629.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-0000554d-4100-0400-0000-000000100d8d,Route2-PercentilesEachSegment,,,-258400000026189.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-813191b7-2540-4f2d-89bf-33bc5e9f716b,Route2-PercentilesEachSegment,,,-258400001398284.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-ab8f2fcc-5a86-4d81-a90f-0e5a4d8fd044,Route2-PercentilesEachSegment,,,-258400001398994.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-c893bb0e-7a93-4f44-83d0-8552b1c9c6cf,Route2-PercentilesEachSegment,,,-258400001402856.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-ac33305d-b923-466b-b8f9-4685742441c9,Route2-PercentilesEachSegment,,,-258400001402585.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-0000554d-4100-0400-0000-0000000c521c,Route2-PercentilesEachSegment,,,-258400000447628.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-821b944c-94ca-4a3c-8bf6-95c1406a3e1a,Route2-PercentilesEachSegment,,,-258400001242551.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-8b2b7fed-5524-4907-8cfe-f9924ef14fb4,Route2-PercentilesEachSegment,,,-258400001409278.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-84044bc9-2725-4edf-be88-27a0b7d228ac,Route2-PercentilesEachSegment,,,-258400001409227.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-dd8e1976-2c72-4bc1-a806-b3f75fd9aecc,Route2-PercentilesEachSegment,,,-258400001409429.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-0000554d-4100-0400-0000-0000000c375f,Route2-PercentilesEachSegment,,,-258400000086074.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-df858c96-6efa-4cd5-847c-c4d2696f7fab,Route2-PercentilesEachSegment,,,-258400001398988.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-dac8fb64-0919-4010-9ece-ad24332e6085,Route2-PercentilesEachSegment,,,-258400001399000.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-bda3807b-11e3-4a5a-81ab-575e7282bf3d,Route2-PercentilesEachSegment,,,-258400001399004.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-0000554d-4100-0400-0000-0000000c60ed,Route2-PercentilesEachSegment,,,-258400000293664.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-edbad134-0242-400d-b3b7-d3dc19f34f8d,Route2-PercentilesEachSegment,,,-258400001399003.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-abc0bd52-5977-490f-9fc8-ce5b8c5792eb,Route2-PercentilesEachSegment,,,-258400001398991.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-f52c7eb5-c422-4526-a3f7-f548c0174fc1,Route2-PercentilesEachSegment,,,-258400001398989.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-d1a1b0f1-233e-4b20-965c-3e3c1f742e87,Route2-PercentilesEachSegment,,,-258400001398997.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-9d1fe00d-7062-4096-b17e-b1368bff3277,Route2-PercentilesEachSegment,,,-258400001398998.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-a37feda2-c4b1-47d0-b2f8-ee146b7acf0a,Route2-PercentilesEachSegment,,,-258400001402869.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-987fe2a9-69cc-4ef4-a238-c5a5f61c05fd,Route2-PercentilesEachSegment,,,-258400001402921.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-c6d95e74-437a-45dd-aa14-a2c70baaaad9,Route2-PercentilesEachSegment,,,-258400001402546.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-964b4a7b-0b0b-4e46-9d2d-3a02e6d1db1b,Route2-PercentilesEachSegment,,,-258400000718038.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-a0a69753-4a47-468f-afbf-71212e02e3b1,Route2-PercentilesEachSegment,,,-258400001402839.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-8a8c5497-6f72-40f8-ae88-7e106241d741,Route2-PercentilesEachSegment,,,-258400001402924.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-e367c4bc-1b30-4d99-89a4-fdbd5f902b78,Route2-PercentilesEachSegment,,,-258400001405122.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-cbaddc4d-972d-459f-a157-00956e55fac2,Route2-PercentilesEachSegment,,,-258400001405129.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-e81b7a37-a282-4806-9a82-16b68ff351b8,Route2-PercentilesEachSegment,,,-258400001238296.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-df593dc0-9646-4d93-9d01-957d41f0eb5c,Route2-PercentilesEachSegment,,,-258400001240869.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-94d3d2b4-1bf6-409f-b4d0-f7cb19309495,Route2-PercentilesEachSegment,,,-258400000959802.0,
jobs_9031079_results_Worcester_test,Route2-PercentilesEachSegment,-ba0f4231-f311-4369-8eab-b573bf99a4e2,Route2-PercentilesEachSegment,,,-258400000737079.0,
